service_request_id,service_request_parent_id,sap_notification_number,date_requested,case_age_days,case_record_type,service_name,service_name_detail,date_closed,status,lat,lng,street_address,zipcode,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,specify_the_issue,referred,iamfloc,floc,public_url,public_description
153994,,150000806427.0,2017-02-28T14:11:00,91.0,TSW,Street Light Maintenance,,2017-05-31,Closed,32.749152,-117.08648440000002,"5025 University Avenue, San Diego, CA, United States",,9.0,56.0,Mid-City:City Heights,,Web,,,,SS-027130-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oQy0AAE,Five(5) out of the six acorn shaped lights at this location are out
154011,,150000806426.0,2017-02-28T14:38:00,13.0,TSW,Street Light Maintenance,,2017-03-14,Closed,32.8202719,-117.2148044,"4280 Avati Drive, San Diego, CA, United States",,2.0,6.0,Clairemont Mesa,CADMAN CP,Web,,,,BP-000783-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oRDUAA2,the lights on the basket ball courts are staying on all night
154013,,150000806425.0,2017-02-28T14:41:00,64.0,TSW,Street Light Maintenance,,2017-05-04,Closed,32.80387549999999,-117.1842234,"3451 Mt Acadia Blvd, San Diego, CA, United States",,6.0,6.0,Clairemont Mesa,,Web,,,,BP-001314-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oREcAAM,5 lights out within the park's parking lot and around the tot lot. Standards marked with blue tape.
154031,,150000806431.0,2017-02-28T15:10:00,14.0,TSW,Street Light Maintenance,,2017-03-15,Closed,32.71057867925427,-117.13023297144278,"430 30TH ST, 92102",,8.0,37.0,Southeastern San Diego,,Phone,,,,SS-000687,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oRQoAAM,1168
154102,,150000806432.0,2017-02-28T16:02:00,13.0,TSW,Street Light Maintenance,,2017-03-14,Closed,32.70146,-117.10680200000002,"428 Cuyamaca Avenue, San Diego, CA, United States",,9.0,37.0,Southeastern San Diego,,Web,,,,SS-008505,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oRiiAAE,"Cuyamaca Street has lack of lighting during night leaving the street very dark for gangsters to perform vandalism, burglary, illicit drugs, and speeding cars.  It has become unsafe and dangerous for pedestrians."
154151,,150000806459.0,2017-02-28T17:23:00,36.0,TSW,Street Light Maintenance,,2017-04-06,Closed,32.79785,-117.073011,"5488 Waring Road San Diego, CA 92120",,7.0,20.0,Navajo,,Mobile,,,,SX-007107-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oRypAAE,Intersection lights out
154182,153950.0,,2017-02-28T18:04:00,13.0,TSW,Street Light Maintenance,,2017-03-14,Closed,32.750150173766606,-117.157496878555,4032 8th Ave,,3.0,42.0,Uptown,,Mobile,,,,SX-010495-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oS3QAAU,4 way street lights have not been working for 24hrs
154190,,150000806438.0,2017-02-28T18:22:00,14.0,TSW,Street Light Maintenance,,2017-03-15,Closed,32.750161,-117.16946,"630 West Washington Street San Diego, CA 92103",,3.0,42.0,Uptown,,Mobile,,,,SS-009702,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oS5gAAE,Light out for over 3 weeks ! Corner of Eagle and W. Washington  please fix it to feel safe walking @ night . Thank you
154191,,500000128698.0,2017-02-28T18:27:00,139.0,TSW,Street Light Maintenance,,2017-07-18,Closed,33.00459,-117.091963,"15900-15998 Camino Del Norte San Diego, CA 92127",,5.0,31.0,Rancho Bernardo,,Web,,,,SS-005757-004,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oS60AAE,Light out at intersection
154203,,150000806437.0,2017-02-28T19:09:00,13.0,TSW,Street Light Maintenance,,2017-03-14,Closed,33.02186729855185,-117.0814416558641,16909 W Bernardo Dr,,5.0,31.0,Rancho Bernardo,,Mobile,,,,SS-028442,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oS8BAAU,Light out
154226,,150000806436.0,2017-02-28T20:11:00,13.0,TSW,Street Light Maintenance,,2017-03-14,Closed,32.774177689641554,-117.1037236918998,32.77N 117.10W,,9.0,58.0,Mid-City:Kensington-Talmadge,,Mobile,,,,SS-023180,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oSGPAA2,4265 Ridgeway Dr. 3rd request  light has been out for several weeks
154233,,150000806435.0,2017-02-28T20:36:00,14.0,TSW,Street Light Maintenance,,2017-03-15,Closed,32.94789520067528,-117.22129049206546,"4500 Carmel Center Rd, San Diego, CA 92130, USA",,1.0,21.0,Carmel Valley,,Web,,,,SX-001585-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oSHcAAM,Light out at intersection of Carmel Center Rd. & Carmel Mission Rd.
154236,,150000806434.0,2017-02-28T20:53:00,13.0,TSW,Street Light Maintenance,,2017-03-14,Closed,32.71452172662384,-117.1692640521723,716?898 Kettner Blvd,,3.0,4.0,Downtown,,Mobile,,,,SX-013887-004,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oSI1AAM,There's 7 street lights that are out on east side of kettner between E and Harbor Drive
154247,150564.0,,2017-02-28T21:27:00,35.0,TSW,Street Light Maintenance,,2017-04-05,Closed,32.85901476547406,-117.2052884592568,"6778-6798 Edmonton Ave, San Diego, CA 92122, USA",,1.0,99.0,University,,Web,,,,SX-003662-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oSJOAA2,Street Light Out
154260,82867.0,,2017-02-28T22:23:00,137.0,TSW,Street Light Maintenance,,2017-07-16,Closed,32.861612474720616,-117.21682200496298,"7801-7869 Cargill Ave, San Diego, CA 92122, USA",,1.0,99.0,University,,Web,,,,SX-003596-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oSL5AAM,"The street light directly in front of my townhouse is out and has been out for well over a year now, maybe longer. I have reported this light being out several times in the past few months and the light still has not been repaired! The street (cargill ave) is very dark at night due to the light not being operational. We recently seen a car accident on this same street where ther light is supposed to light up on. Part of the reason for the car accident was because the drive involved in the incident could not see the parked cars alongside the sidewalk due to it being so dark.   PLEASE FIX THIS LIGHT ASAP.... I marked on the map above the exact location of this light. It really is not safe as someone driving by cannot see if a pedestrian is trying to cross the street at night."
154262,,150000806433.0,2017-02-28T22:34:00,9.0,TSW,Street Light Maintenance,,2017-03-09,Closed,32.71032784783649,-117.14660434646606,"469 19th St, San Diego, CA 92102, USA",,8.0,37.0,Southeastern San Diego,,Web,,,,SX-014311-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oSLKAA2,"Street light (older style lamp) is out, damaged."
154264,,150000806852.0,2017-02-28T23:25:00,36.0,TSW,Street Light Maintenance,,2017-04-06,Closed,32.741006,-117.21570300000002,"2710 Rosecrans Street, San Diego, CA, United States",,2.0,30.0,Peninsula,,Web,,,,SS-023547,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oSMIAA2,"This was reported Jan 2016. Multiple lights out on Rosecrans Street from Goldsmith Street past Dumas. We are on the Corner of Rosecrans and Freeman. 
*** All Freeman Street lights are out from Rosecrans to Chatsworth. 
Over a year ago I filed a request, and a year before that. They worked on Rosecrans lights, and for a couple days they worked. Then stopped. I called, and I have called. There is an accident every week.  Multiple Accidents. Multiple car thefts. ""Many animals has been killed"", and now this evening, ""my own vehicle"" was hit while parked on the street. The only one lighting to our streets... is from our house on the corner of Rosecrans and Freeman Streets. Pretty dark in those pictures. What will it take to get them repaired?  Should I send you my Vehicle damage bill? Should I call the Mayor, he lives in the neighborhood, or call the local news channel? I'm at a loss here."
154275,,150000806845.0,2017-03-01T05:32:00,12.0,TSW,Street Light Maintenance,,2017-03-14,Closed,32.74027568641837,-117.17844753189098,"1715 Glenwood Dr, San Diego, CA 92103, USA",,3.0,42.0,Uptown,,Web,,,,SS-012268,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oSZlAAM,"Street Light is out near the South West corner of  Glenwood Drive, Just East of India Street (by Gibaldis Bakery & Meals on Wheels, across from the car lot). There are a lot of homeless in the area & multiple vehicle break-ins recently, this street light is essential for safety of the neighborhood."
154297,,150000806895.0,2017-03-01T06:52:00,64.0,TSW,Street Light Maintenance,,2017-05-05,Closed,32.91125,-117.0828778333333,10200 Scripps Trl,,5.0,34.0,Scripps Miramar Ranch,JERABEK NP,Mobile,,,,BP-000700-013,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oTAhAAM,Electrical wires exposed at #2 light posts behind baseball dugout.
154307,,150000806851.0,2017-03-01T07:18:00,48.0,TSW,Street Light Maintenance,,2017-04-19,Closed,32.9456174,-117.22239330000002,"12682 Portada Place, San Diego, CA, United States",,1.0,21.0,Carmel Valley,,Web,,,,SS-022247-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oTRYAA2,our street light went out during the storm and its very dark and unsafe for the residences in our cul de sac.
154309,148641.0,,2017-03-01T07:23:00,35.0,TSW,Street Light Maintenance,,2017-04-06,Closed,32.6901122,-117.0532118,"6635 Jouglard Street, San Diego, CA, United States",,4.0,44.0,Skyline-Paradise Hills,,Web,,,,SX-015667-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oTUxAAM,"Street light is very bright through fwd windows of house and upper skylights.

Reuest shield on back side of street light"
154333,,150000806592.0,2017-03-01T08:13:00,20.0,TSW,Street Light Maintenance,,2017-03-22,Closed,32.7677944,-117.23376789999996,"1999 Dana Landing Road, San Diego, CA, United States",,2.0,17.0,Mission Bay Park,,Web,,,,43548017,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oU6gAAE,"We received a citizen complaint that all the street lights along Dana Landing Road, East of the Dana Hotel entrance, are not working."
154348,,150000806639.0,2017-03-01T08:35:00,120.0,TSW,Street Light Maintenance,,2017-06-30,Closed,32.84617,-117.27263900000004,"7837 Herschel Avenue, CA, United States",,1.0,10.0,La Jolla,,Web,,,,SS-013398-004,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oULxAAM,Customer reports several street lights out at 7837 Herschel Avenue. Per customer street lights are out all along the street.
154360,,150000806848.0,2017-03-01T08:47:00,22.0,TSW,Street Light Maintenance,,2017-03-24,Closed,32.928443564577165,-117.09602003132562,"10827 Spring Canyon Rd, San Diego, CA 92131, USA",,5.0,9.0,Miramar Ranch North,SCRIPPS MIRAMAR OS,Web,,,,SS-025386,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oUX8AAM,"1) Street light always on, corner of Waterton Rd. & Spring Canyon Rd. 2) across the street, light always on *tagged with yellow and black tape."
154381,,150000806691.0,2017-03-01T09:15:00,12.0,TSW,Street Light Maintenance,,2017-03-14,Closed,32.729249694415074,-117.1604190488506,429 Juniper St,,3.0,42.0,Uptown,,Mobile,,,,SX-012747-004,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oUrXAAU,"Glass broken in storm, light out."
154401,,150000806850.0,2017-03-01T09:40:00,133.0,TSW,Street Light Maintenance,,2017-07-13,Closed,32.757043,-117.109058,"Escondido Freeway San Diego, CA 92105",,3.0,59.0,Mid-City:Normal Heights,,Mobile,,,,SS-017920,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oVAUAA2,"Cover off,wires exposed"
154449,,150000806846.0,2017-03-01T10:35:00,82.0,TSW,Street Light Maintenance,,2017-05-23,Closed,32.720547099628234,-117.1418812127012,2600 Golf Course Dr,,3.0,1.0,Balboa Park,BALBOA PARK,Mobile,,,,BP-001235-004,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oVo5AAE,Light pole missing
154453,141758.0,,2017-03-01T10:40:00,156.0,TSW,Street Light Maintenance,,2017-08-05,Closed,32.7283757,-117.2461609,"1200 Moana Drive, San Diego, CA, United States",,2.0,30.0,Peninsula,,Web,,,,SX-012763-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oVr9AAE,All of the street lights in the 1100 and 1200 block of Moana Dr. have been out for over a month.
154481,,150000815334.0,2017-03-01T11:29:00,50.0,TSW,Street Light Maintenance,,2017-04-20,Closed,32.78127720947795,-117.10127154783972,"MISSION GORGE RD & FAIRMOUNT AV,, 92120",,7.0,20.0,Navajo,,Phone,,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,,SX-008364-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oWOrAAM,GRN OVERHEAD LGT IS OUT JUST BEFORE REACHING OVERPASS PASS TO I-8
154489,,150000806727.0,2017-03-01T11:44:00,113.0,TSW,Street Light Maintenance,,2017-06-23,Closed,32.752551200000006,-117.19654889999998,Congress Street & Twiggs Street,,3.0,24.0,Old Town San Diego,,Web,,,,SX-010190-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oWZuAAM,Customer reported street light out at intersection for Congress Street and Twiggs Street in 92110 Old Town. Light is located on NE corner.
154554,,150000806704.0,2017-03-01T13:08:00,22.0,TSW,Street Light Maintenance,,2017-03-24,Closed,32.949203744167754,-117.23355613485064,"3777 TOWNSGATE DR, 92130",,1.0,21.0,Carmel Valley,,Phone,,,,SS-026736-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oXaZAAU,ALL LIGHTS ARE OUT LOWER LEVEL MAIN LEVEL SECURITY LIGHTS
154565,,150000806715.0,2017-03-01T13:23:00,12.0,TSW,Street Light Maintenance,,2017-03-14,Closed,32.792815315629475,-117.1780958650318,"2750 WHEATSTONE ST, 92111",,7.0,12.0,Linda Vista,,Phone,,,,SS-028666-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oXlXAAU,STREET LIGHT
154612,,150000806844.0,2017-03-01T14:36:00,12.0,TSW,Street Light Maintenance,,2017-03-14,Closed,32.8217726,-117.2216712,"4355 Courser Court, San Diego, CA, United States",,2.0,6.0,Clairemont Mesa,,Web,,,,SS-008100-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oYUNAA2,"Customer reported several street lights out at the following locations:

4355 Courser Court,
3120 Courser Avenue,
3066 Courser Avenue,
3042 Courser Avenue,
3010 Courser Avenue."
154654,137264.0,,2017-03-01T15:47:00,28.0,TSW,Street Light Maintenance,,2017-03-30,Closed,32.7512408,-117.0928697,"4715 Polk Avenue, San Diego, CA, United States",,9.0,56.0,Mid-City:City Heights,,Web,,,,SS-022157,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oYsZAAU,"The light on Polk Ave east of 47th St at the Alley has been out for over a month. This was sent to SDG&E in error, City of SD light."
154767,,150000806853.0,2017-03-01T18:30:00,20.0,TSW,Street Light Maintenance,,2017-03-22,Closed,32.747757610138414,-117.10941551847458,"4001-4021 Wightman St, San Diego, CA 92105, USA",,9.0,56.0,Mid-City:City Heights,,Web,,,,SX-010788-004,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oZImAAM,The pole light is out on the Southeast corner of 40th St. and Wightman St.
154771,,150000806847.0,2017-03-01T18:32:00,51.0,TSW,Street Light Maintenance,,2017-04-22,Closed,32.68365287141329,-117.0398482940052,7000?7098 Alsacia St,,4.0,44.0,Skyline-Paradise Hills,,Mobile,,,,SS-002223-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oZJBAA2,Trees covering street light pole in a very dark street. Homeless sometimes sleep on the side of the road and the lack of light provided makes it scary for people walking on the street at night.
154785,,150000806854.0,2017-03-01T18:53:00,12.0,TSW,Street Light Maintenance,,2017-03-14,Closed,32.931475,-117.139449,"11347 Acrux Drive, San Diego, CA, United States",,6.0,15.0,Mira Mesa,,Web,,,,SS-001686,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oZKxAAM,
154792,105347.0,,2017-03-01T19:13:00,209.0,TSW,Street Light Maintenance,,2017-09-27,Closed,32.7140938,-117.1540448,"830 Park Blvd, San Diego, CA, United States",,3.0,4.0,Downtown,,Web,,,,SS-000349-003,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oZMFAA2,"On the east side of Park Blvd, 800 block between E and F.  The two blue historical lights closest to F St are completely out.
4 globes total."
154833,,150000806880.0,2017-03-01T22:38:00,26.0,TSW,Street Light Maintenance,,2017-03-28,Closed,32.9430398,-117.2433408,"13387 Portofino Drive, Del Mar, CA, United States",,1.0,40.0,Torrey Pines,,Web,,,,SS-022280,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oZUxAAM,"Street lamp light is out; which know surrounding are is completely dark
when driving down the street; along with be safety issue for those pedestrians walking and crossing the street."
154837,,150000806879.0,2017-03-01T23:30:00,20.0,TSW,Street Light Maintenance,,2017-03-22,Closed,32.700774,-117.03193069999998,"7767 Shadyglade Ln, San Diego, CA, United States",,4.0,44.0,Skyline-Paradise Hills,,Web,,,,SS-024816-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oZWAAA2,Street light directly across from 7767 shadyglade ln 92114 is out. Please repair asap. Our street is completely black without it.
154842,,150000806876.0,2017-03-01T23:59:00,138.0,TSW,Street Light Maintenance,,2017-07-18,Closed,32.78065059556697,-117.11040639667,4435?5379 Ward Rd,,7.0,19.0,Mission Valley,,Mobile,,,,SS-028259-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oZWtAAM,The second and third lights on the east curb north of the trolley tracks on Ward Rd. are out. One luminaire is missing the bottom cover. The first of the two has a pedestrian crossing sign on it.
154843,,150000806875.0,2017-03-02T00:03:00,46.0,TSW,Street Light Maintenance,,2017-04-18,Closed,32.55086596467108,-117.0366258460881,2701?2713 E Beyer Blvd,,8.0,33.0,San Ysidro,,Mobile,,,,SS-009729,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oZWyAAM,The street light on the wooden power pole is out. The light is an induction light and is at the southeast corner of E. Beyer Blvd & Bolton Hall Rd. It is by the large gray trolley substation. Thank You.
154844,,150000806883.0,2017-03-02T00:56:00,11.0,TSW,Street Light Maintenance,,2017-03-14,Closed,32.712534530921104,-117.16918780428074,"701 KETTNER BL, 92101",,3.0,4.0,Downtown,,Phone,,,,SS-029820,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oZXwAAM,ST LIGHT BOLLARDS OUT ALL LONG BLOCK
154856,,150000806933.0,2017-03-02T06:33:00,139.0,TSW,Street Light Maintenance,,2017-07-20,Closed,32.744886,-117.248057,"4801 Newport Avenue San Diego, CA 92107",,2.0,23.0,Ocean Beach,,Mobile,,,,SX-011075-008,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oaEWAAY,"Acorn light top loose, off base and may fall"
154891,126731.0,,2017-03-02T07:49:00,120.0,TSW,Street Light Maintenance,,2017-07-01,Closed,32.80422942250297,-117.2474616767068,1319 Law St,,2.0,27.0,Pacific Beach,,Mobile,,,,SS-016201-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004ob0GAAQ,Street lights out for three months!
154990,,150000806975.0,2017-03-02T10:47:00,92.0,TSW,Street Light Maintenance,,2017-06-03,Closed,32.767504,-117.07367699999998,"5639 Dorothy Way, San Diego, CA, United States",,9.0,38.0,College Area,,Web,,,,SS-009398-005,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004od2sAAA,The street light on Dorothy way has been out for about a month
154998,138168.0,,2017-03-02T10:54:00,33.0,TSW,Street Light Maintenance,,2017-04-05,Closed,32.80293,-117.245965,"1376 Missouri St, San Diego, CA, United States",,2.0,27.0,Pacific Beach,,Web,,,,SS-012701-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004od7JAAQ,"Lights have been out for over 2 months.  It's very dark on these blocks (Missouri, Chalcedony, Law) at night."
155006,,150000806988.0,2017-03-02T11:10:00,119.0,TSW,Street Light Maintenance,,2017-06-30,Closed,32.8453668,-117.27276689999997,herschel & silverado,,1.0,10.0,La Jolla,,Web,,,,35018213,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004odI3AAI,3 street lights are out; one on the corner of Herschel & Silverado and 2 on the 7800 block of Herschel Ave in La Jolla
155007,,150000806982.0,2017-03-02T11:11:00,11.0,TSW,Street Light Maintenance,,2017-03-14,Closed,33.014868356897246,-117.07185976342588,"ACENA DR & LOMICA DR,, 92128",,5.0,31.0,Rancho Bernardo,,Phone,,,,SX-000445-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004odEpAAI,LIGHT OUT AT INTERSECTION.  DANGEROUS FOR CHILDREN CROSSING.
155018,135048.0,,2017-03-02T11:25:00,19.0,TSW,Street Light Maintenance,,2017-03-22,Closed,33.0296075,-117.0522921,"Paseo Del Verano, San Diego, CA, United States",,5.0,31.0,Rancho Bernardo,,Web,,,,SX-000280-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004odT1AAI,Light out for several months.  A safety hazard  for senior drivers in this area.
155045,,150000807153.0,2017-03-02T11:54:00,21.0,TSW,Street Light Maintenance,,2017-03-24,Closed,32.55706587343715,-117.0648664423423,2181 Bluehaven Ct,,8.0,25.0,Otay Mesa-Nestor,,Mobile,,,,SS-004476,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004odpuAAA,Electric panel is removed and exposed wiring exposed.
155051,,150000807129.0,2017-03-02T12:05:00,138.0,TSW,Street Light Maintenance,,2017-07-19,Closed,32.809394700000006,-117.0472643,"6978 Tuxedo Road, San Diego, CA, United States",,7.0,20.0,Navajo,,Web,,,,BP-000800-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004odzLAAQ,Security Light pole #5 out at Tuxedo Park
155061,,150000807160.0,2017-03-02T12:23:00,176.0,TSW,Street Light Maintenance,,2017-08-26,Closed,32.74634399999999,-117.218754,"3615 Oleander Drive, San Diego, CA, United States",,2.0,30.0,Peninsula,,Web,,,,SS-020443-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oeDIAAY,"There are two street light out at ""  OLEANDER DR E/O HYACINTH DR "". The first light is located in front of 3615 Oleander Dr. & the 2nd light is located in front of 3627 Oleander Dr. The street on this court is very dark and is a safety issue."
155080,,150000807131.0,2017-03-02T12:59:00,47.0,TSW,Street Light Maintenance,,2017-04-19,Closed,32.9026306,-117.1671157,"10178 Presley Street, San Diego, CA, United States",,6.0,15.0,Mira Mesa,,Web,,,,SS-022363-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004oecsAAA,STREET LIGHT IS OUT
155143,,150000807062.0,2017-03-02T14:37:00,62.0,TSW,Street Light Maintenance,,2017-05-04,Closed,32.706277900812246,-117.1457942355586,"40 20TH ST, 92113",,8.0,37.0,Southeastern San Diego,,Phone,,,,SS-000464,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004ofbpAAA,TWO STREET LIGHTS OUT
155145,151920.0,,2017-03-02T14:43:00,11.0,TSW,Street Light Maintenance,,2017-03-14,Closed,32.926424553995474,-117.10822729988098,"10877 Breckenridge Dr, San Diego, CA 92131, USA",,5.0,9.0,Miramar Ranch North,,Web,,,,SS-030904-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004offDAAQ,"URGENT: Street light is out at the location as shown on map (West side of street at  10877 Breckenridge Dr, San Diego, CA 92131).  This is safety issue as the light illuminates the canyon where numerous coyotes are seen crossing Breckenridge Drive at night.  Pedestrians walking at night may not see these coyotes and can be confronted and/or attacked."
155213,,150000807130.0,2017-03-02T16:43:00,25.0,TSW,Street Light Maintenance,,2017-03-28,Closed,33.007908719546805,-117.08871849387845,"16039-16099 Bernardo Center Dr, San Diego, CA 92127, USA",,5.0,31.0,Rancho Bernardo,,Web,,,,SX-000545-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004ogFBAAY,STREET LIGHT ON TOP OF THE TRAFFIC SIGNAL LIGHT (SOUTH WEST PORTION OF STREET) IS OUT.
155282,,150000807132.0,2017-03-02T19:03:00,18.0,TSW,Street Light Maintenance,,2017-03-21,Closed,32.925229,-117.136493,"11200-11240 Westonhill Drive San Diego, CA 92126",,6.0,15.0,Mira Mesa,MESA VIKING NP,Mobile,,,,BP-000685-004,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004ogRWAAY,One park light is out
155289,150332.0,,2017-03-02T19:28:00,69.0,TSW,Street Light Maintenance,,2017-05-11,Closed,32.670029442393954,-117.060207291996,"6016 Reo Pl, San Diego, CA 92139, USA",,4.0,44.0,Skyline-Paradise Hills,,Web,,,,SS-023064-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004ogSoAAI,
155290,,150000807155.0,2017-03-02T19:30:00,34.0,TSW,Street Light Maintenance,,2017-04-06,Closed,32.744273,-117.212407,"2998 Lytton Street San Diego, CA 92110",,2.0,14.0,Midway-Pacific Highway,,Mobile,,,,SS-023542-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004ogStAAI,Corner of Lytton & Locust. Both sides directly across from each other are out.
155291,134098.0,,2017-03-02T19:33:00,120.0,TSW,Street Light Maintenance,,2017-07-01,Closed,32.744899,-117.213495,"3001 Locust Street San Diego, CA 92110",,2.0,30.0,Peninsula,,Mobile,,,,SS-017053-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004ogT3AAI,Corner of 3100 blick of Lytton & Locust. Both sides directly across from each other are out.
155303,,150000807133.0,2017-03-02T20:05:00,11.0,TSW,Street Light Maintenance,,2017-03-14,Closed,32.74790996336564,-117.11813001556396,"3486-3498 Wightman St, San Diego, CA 92104, USA",,9.0,56.0,Mid-City:City Heights,,Web,,,,SX-010767-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004ogUkAAI,This pole light is on the north West corner of 35 th st. and Wightman St. in city Heights.
155315,122617.0,,2017-03-02T20:35:00,116.0,TSW,Street Light Maintenance,,2017-06-27,Closed,32.92325136631595,-117.07166658419192,"11006 Elderwood Ln, San Diego, CA 92131, USA",,5.0,34.0,Scripps Miramar Ranch,,Web,,,,SX-002394-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004ogWWAAY,"This street light has an open call on it. This light has been out for a couple of months or more. A city employee came out and looked at it in Dec or January  
 didn't fix it and tied a yellow tape on it. I assume they had to order parts or he didn't have the part to fix it at the time. Has this call fallen through the cracks? The street sign on the light pole says 12050 Spring Canyon Road  How much longer are you going to keep us in the dark?"
155318,,150000807167.0,2017-03-02T20:43:00,64.0,TSW,Street Light Maintenance,,2017-05-06,Closed,32.7192848221719,-117.1547153465271,11th Ave / Russ Blvd,,3.0,4.0,Downtown,,Web,,,,SX-013544,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004ogWvAAI,The LPS street light at this intersection is out.
155319,,150000807172.0,2017-03-02T20:45:00,63.0,TSW,Street Light Maintenance,,2017-05-05,Closed,32.823757818690694,-117.2574469465684,"5900-5910 La Jolla Scenic Dr S, La Jolla, CA 92037, USA",,1.0,10.0,La Jolla,,Web,,,,SX-005094-003,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004ogX0AAI,Street light is out at the N/E corner of La Jolla Mesa and La Jolla Scenic Dr. S.  There are 3 lights at this intersection the one out has its light in a Pine Tree.
155320,146135.0,,2017-03-02T20:45:00,74.0,TSW,Street Light Maintenance,,2017-05-16,Closed,32.71664679442877,-117.15374975128174,Park Blvd / C St,,3.0,4.0,Downtown,,Web,,,,SX-013725-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004ogX5AAI,The street light on the north east corner of this intersection is out.
155323,,150000807165.0,2017-03-02T20:56:00,12.0,TSW,Street Light Maintenance,,2017-03-15,Closed,32.75497074563456,-117.14255820901928,El Cajon Blvd / Alabama St,,3.0,28.0,North Park,,Web,,,,SS-009997-003,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000004ogXoAAI,The low pressure sodium street light on the southwest corner of the intersection has been out for a few years.  That light is so pedestrians can see on the sidewalk.
